prb_id,timestamp,resultset.result.rt,asn
15086,2019-10-05 21:45:45,29.666,20115.0
16859,2019-10-05 21:45:47,55.179,3215.0
17215,2019-10-05 21:45:09,96.287,208574.0
17702,2019-10-05 21:45:24,112.437,3216.0
18820,2019-10-05 21:45:25,3.821,44066.0
18878,2019-10-05 21:45:04,111.182,35328.0
18878,2019-10-05 21:45:04,113.334,35328.0
18943,2019-10-05 21:45:09,29.287,50195.0
18943,2019-10-05 21:45:09,41.667,50195.0
19331,2019-10-05 21:45:50,52.812,6661.0
19331,2019-10-05 21:45:50,0.472,6661.0
21261,2019-10-05 21:45:52,50.043,1267.0
21446,2019-10-05 21:45:07,25.517,34878.0
21446,2019-10-05 21:45:07,0.529,34878.0
21446,2019-10-05 21:45:07,25,34878.0
21726,2019-10-05 21:45:10,44.114,8477.0
22619,2019-10-05 21:45:11,272.673,10796.0
22666,2019-10-05 21:45:09,1293.444,45177.0
22666,2019-10-05 21:45:09,0.767,45177.0
22666,2019-10-05 21:45:09,1302.929,45177.0
23052,2019-10-05 21:45:22,51.016,5089.0
23052,2019-10-05 21:45:22,11.48,5089.0
24110,2019-10-05 21:45:51,242.333,5410.0
24110,2019-10-05 21:45:51,10.777,5410.0
24110,2019-10-05 21:45:51,8.441,5410.0
24559,2019-10-05 21:45:14,58.03,28831.0
24559,2019-10-05 21:45:14,37.761,28831.0
24559,2019-10-05 21:45:14,67.784,28831.0
24932,2019-10-05 21:45:44,37.901,35612.0
24932,2019-10-05 21:45:44,0.571,35612.0
27765,2019-10-05 21:45:19,261.755,29695.0
28170,2019-10-05 21:45:44,3207.535,41495.0
28170,2019-10-05 21:45:44,19.049,41495.0
28170,2019-10-05 21:45:44,1.196,41495.0
28895,2019-10-05 21:45:54,37.845,3209.0
28895,2019-10-05 21:45:54,0.749,3209.0
28952,2019-10-05 21:45:51,57.817,57084.0
28952,2019-10-05 21:45:51,58.342,57084.0
30541,2019-10-05 21:45:01,85.411,35239.0
30541,2019-10-05 21:45:01,84.372,35239.0
3112,2019-10-05 21:45:08,49.769,21263.0
31257,2019-10-05 21:45:18,81.879,210312.0
31257,2019-10-05 21:45:18,76.297,210312.0
31257,2019-10-05 21:45:18,122.973,210312.0
31513,2019-10-05 21:45:22,133.845,12322.0
32185,2019-10-05 21:45:41,54.139,8473.0
32185,2019-10-05 21:45:41,49.861,8473.0
32443,2019-10-05 21:45:45,119.386,5607.0
33587,2019-10-05 21:45:30,94.012,12322.0
33587,2019-10-05 21:45:30,42.207,12322.0
33587,2019-10-05 21:45:30,55.277,12322.0
35407,2019-10-05 21:45:57,69.003,1759.0
35586,2019-10-05 21:45:02,671.522,577.0
35586,2019-10-05 21:45:02,0.541,577.0
35586,2019-10-05 21:45:02,0.866,577.0
3606,2019-10-05 21:45:37,115.424,3320.0
4897,2019-10-05 21:45:59,76.316,42668.0
4897,2019-10-05 21:45:59,55.044,42668.0
50094,2019-10-05 21:45:58,173.985,6327.0
50094,2019-10-05 21:45:58,180.269,6327.0
50094,2019-10-05 21:45:58,169.333,6327.0
50632,2019-10-05 21:45:34,172.874,701.0
50632,2019-10-05 21:45:34,5.508,701.0
50632,2019-10-05 21:45:34,101.211,701.0
50773,2019-10-05 21:45:21,143.026,12083.0
50773,2019-10-05 21:45:21,118.916,12083.0
50773,2019-10-05 21:45:21,11.84,12083.0
50941,2019-10-05 21:45:58,529.42,17306.0
50941,2019-10-05 21:45:58,17.571,17306.0
51076,2019-10-05 21:45:09,36.208,39551.0
51076,2019-10-05 21:45:09,66.772,39551.0
51440,2019-10-05 21:45:57,21.659,10279.0
6065,2019-10-05 21:45:24,836.886,2914.0
6065,2019-10-05 21:45:24,496.02,2914.0
6065,2019-10-05 21:45:24,549.358,2914.0
6094,2019-10-05 21:45:58,69.865,16004.0
6094,2019-10-05 21:45:58,69.627,16004.0
6094,2019-10-05 21:45:58,18.138,16004.0
6545,2019-10-05 21:45:22,66.847,197288.0
6545,2019-10-05 21:45:22,34.478,197288.0
6545,2019-10-05 21:45:22,20.244,197288.0
10757,2019-10-05 21:46:47,135.089,13030.0
10757,2019-10-05 21:46:47,73.743,13030.0
11662,2019-10-05 21:46:40,11.36,15943.0
12723,2019-10-05 21:46:16,246.431,5470.0
12723,2019-10-05 21:46:16,234.573,5470.0
12796,2019-10-05 21:46:52,478.789,6848.0
12796,2019-10-05 21:46:52,40.174,6848.0
16731,2019-10-05 21:46:36,88.227,15425.0
16731,2019-10-05 21:46:36,68.302,15425.0
17763,2019-10-05 21:46:55,72.749,21446.0
17763,2019-10-05 21:46:55,55.746,21446.0
18036,2019-10-05 21:46:00,49.379,12353.0
18725,2019-10-05 21:46:34,39.126,6752.0
18725,2019-10-05 21:46:34,2.064,6752.0
19292,2019-10-05 21:46:45,52.751,44431.0
19292,2019-10-05 21:46:45,50.352,44431.0
19503,2019-10-05 21:46:33,1245.838,10013.0
19834,2019-10-05 21:46:42,9.418,553.0
19968,2019-10-05 21:46:06,119.297,56740.0
19968,2019-10-05 21:46:06,117.96,56740.0
19968,2019-10-05 21:46:06,0.482,56740.0
21448,2019-10-05 21:46:29,58.288,34878.0
21448,2019-10-05 21:46:29,65.258,34878.0
21448,2019-10-05 21:46:29,1.154,34878.0
24658,2019-10-05 21:46:34,19.723,198864.0
24658,2019-10-05 21:46:34,14.51,198864.0
24658,2019-10-05 21:46:34,25.11,198864.0
28032,2019-10-05 21:46:25,10.862,61174.0
28032,2019-10-05 21:46:25,11.647,61174.0
31518,2019-10-05 21:46:26,215.498,197979.0
31518,2019-10-05 21:46:26,187.9,197979.0
31697,2019-10-05 21:46:39,44.641,3269.0
32206,2019-10-05 21:46:36,99.561,8452.0
32206,2019-10-05 21:46:36,24.348,8452.0
3327,2019-10-05 21:46:25,147.089,nan
33980,2019-10-05 21:46:26,48.645,3320.0
33980,2019-10-05 21:46:26,4.053,3320.0
34673,2019-10-05 21:46:43,142.782,3249.0
34673,2019-10-05 21:46:43,154.634,3249.0
35452,2019-10-05 21:46:46,48.633,15366.0
4279,2019-10-05 21:46:19,307.324,7922.0
4279,2019-10-05 21:46:19,303.088,7922.0
50577,2019-10-05 21:46:53,50.891,35492.0
50577,2019-10-05 21:46:53,33.449,35492.0
50577,2019-10-05 21:46:53,21.797,35492.0
51078,2019-10-05 21:46:32,68.568,29695.0
51235,2019-10-05 21:46:23,20.191,42689.0
51235,2019-10-05 21:46:23,13.469,42689.0
51298,2019-10-05 21:46:06,61.151,5385.0
51298,2019-10-05 21:46:06,18.91,5385.0
51626,2019-10-05 21:46:56,64.602,34886.0
6185,2019-10-05 21:46:42,98.481,52130.0
6185,2019-10-05 21:46:42,65.785,52130.0
6185,2019-10-05 21:46:42,27.55,52130.0
6471,2019-10-05 21:46:12,34.523,16509.0
6471,2019-10-05 21:46:12,73.283,16509.0
6471,2019-10-05 21:46:12,29.883,16509.0
6530,2019-10-05 21:46:25,242.185,21245.0
6530,2019-10-05 21:46:25,100.348,21245.0
6530,2019-10-05 21:46:25,89.401,21245.0
10369,2019-10-05 21:47:01,260.033,20355.0
10369,2019-10-05 21:47:01,151.205,20355.0
10540,2019-10-05 21:47:15,319.776,7922.0
10540,2019-10-05 21:47:15,13.435,7922.0
10540,2019-10-05 21:47:15,331.768,7922.0
10556,2019-10-05 21:47:21,599.007,7018.0
11171,2019-10-05 21:47:25,86.365,7018.0
11171,2019-10-05 21:47:25,0.597,7018.0
11171,2019-10-05 21:47:25,119.846,7018.0
11707,2019-10-05 21:47:57,42.412,8881.0
11707,2019-10-05 21:47:57,1.032,8881.0
12437,2019-10-05 21:47:46,324.949,7545.0
12437,2019-10-05 21:47:46,341.307,7545.0
13253,2019-10-05 21:47:34,466.988,7922.0
13253,2019-10-05 21:47:34,1.41,7922.0
14730,2019-10-05 21:47:56,48.18,8402.0
14730,2019-10-05 21:47:56,3.274,8402.0
17243,2019-10-05 21:47:38,22.039,5410.0
17505,2019-10-05 21:47:56,123.182,203432.0
17505,2019-10-05 21:47:56,0.905,203432.0
18921,2019-10-05 21:47:38,2601.798,25106.0
18921,2019-10-05 21:47:38,36.065,25106.0
18921,2019-10-05 21:47:38,32.691,25106.0
20264,2019-10-05 21:47:58,119.137,198290.0
20264,2019-10-05 21:47:58,899.589,198290.0
2074,2019-10-05 21:47:35,29.705,33988.0
2326,2019-10-05 21:47:01,95.331,3320.0
26496,2019-10-05 21:47:15,101.844,6079.0
27782,2019-10-05 21:47:02,21.544,286.0
27782,2019-10-05 21:47:02,41.105,286.0
28123,2019-10-05 21:47:11,51.197,12496.0
28123,2019-10-05 21:47:11,17.67,12496.0
282,2019-10-05 21:47:35,49.419,20845.0
28447,2019-10-05 21:47:15,105.866,6830.0
28447,2019-10-05 21:47:15,0.689,6830.0
28447,2019-10-05 21:47:15,266.332,6830.0
3048,2019-10-05 21:47:35,64.516,5089.0
3048,2019-10-05 21:47:35,57.075,5089.0
30721,2019-10-05 21:47:03,130.104,24904.0
30721,2019-10-05 21:47:03,399.03,24904.0
31176,2019-10-05 21:47:34,315.785,7922.0
31758,2019-10-05 21:47:55,72.064,44385.0
31758,2019-10-05 21:47:55,73.106,44385.0
3372,2019-10-05 21:47:11,366.878,29355.0
3372,2019-10-05 21:47:11,425.045,29355.0
34438,2019-10-05 21:47:31,293.555,719.0
34438,2019-10-05 21:47:31,217.641,719.0
34579,2019-10-05 21:47:20,62.825,35539.0
34579,2019-10-05 21:47:20,2.476,35539.0
34579,2019-10-05 21:47:20,46.597,35539.0
4223,2019-10-05 21:47:15,31.148,3320.0
4223,2019-10-05 21:47:15,20.015,3320.0
4318,2019-10-05 21:47:04,111.838,3209.0
50168,2019-10-05 21:47:11,135.034,22773.0
50711,2019-10-05 21:47:49,62.285,3215.0
50711,2019-10-05 21:47:49,23.347,3215.0
50796,2019-10-05 21:47:12,13.417,1136.0
51080,2019-10-05 21:47:18,222.42,5410.0
51357,2019-10-05 21:47:24,43.864,202632.0
51413,2019-10-05 21:47:23,32.566,203953.0
6366,2019-10-05 21:47:43,357.404,8670.0
6366,2019-10-05 21:47:43,92.882,8670.0
6366,2019-10-05 21:47:43,82.035,8670.0
6444,2019-10-05 21:47:40,1024.748,15133.0
6444,2019-10-05 21:47:40,994.834,15133.0
6444,2019-10-05 21:47:40,1047.788,15133.0
12788,2019-10-05 21:48:30,442.081,46375.0
1290,2019-10-05 21:48:12,131.94,51483.0
1290,2019-10-05 21:48:12,26.528,51483.0
1290,2019-10-05 21:48:12,130.359,51483.0
14651,2019-10-05 21:48:43,11.396,28792.0
14651,2019-10-05 21:48:43,12.965,28792.0
16872,2019-10-05 21:48:44,40.222,3215.0
16872,2019-10-05 21:48:44,0.709,3215.0
17213,2019-10-05 21:48:11,51.447,208574.0
18280,2019-10-05 21:48:29,31.514,8282.0
18280,2019-10-05 21:48:29,36.057,8282.0
19239,2019-10-05 21:48:55,2.897,46375.0
19239,2019-10-05 21:48:55,594.966,46375.0
20614,2019-10-05 21:48:33,129.051,19108.0
21720,2019-10-05 21:48:12,22.143,13037.0
22292,2019-10-05 21:48:08,33.625,44788.0
22292,2019-10-05 21:48:08,10.645,44788.0
23158,2019-10-05 21:48:55,41.112,201499.0
24811,2019-10-05 21:48:00,47.261,57033.0
24811,2019-10-05 21:48:00,39.219,57033.0
27659,2019-10-05 21:48:12,9.486,5089.0
27757,2019-10-05 21:48:17,754.49,7922.0
27852,2019-10-05 21:48:20,23.406,50316.0
27852,2019-10-05 21:48:20,46.032,50316.0
28348,2019-10-05 21:48:09,99.588,29317.0
28348,2019-10-05 21:48:09,19.971,29317.0
30771,2019-10-05 21:48:35,35.007,12322.0
31938,2019-10-05 21:48:22,45.622,35627.0
31938,2019-10-05 21:48:22,9.901,35627.0
32307,2019-10-05 21:48:55,49.814,34108.0
32307,2019-10-05 21:48:55,25.619,34108.0
33510,2019-10-05 21:48:26,1574.389,1797.0
33510,2019-10-05 21:48:26,1556.381,1797.0
33705,2019-10-05 21:48:43,107.189,701.0
3379,2019-10-05 21:48:17,16.849,33915.0
3379,2019-10-05 21:48:17,18.563,33915.0
3389,2019-10-05 21:48:55,38.803,59453.0
3389,2019-10-05 21:48:55,34.628,59453.0
34182,2019-10-05 21:48:46,124.943,719.0
34182,2019-10-05 21:48:46,48.016,719.0
34234,2019-10-05 21:48:37,660.744,20001.0
34714,2019-10-05 21:48:59,50.04,1835.0
34714,2019-10-05 21:48:59,10.464,1835.0
34714,2019-10-05 21:48:59,71.304,1835.0
385,2019-10-05 21:48:22,847.975,9498.0
4019,2019-10-05 21:48:24,110.958,7922.0
4158,2019-10-05 21:48:31,157.808,13032.0
4175,2019-10-05 21:48:43,231.834,34421.0
4175,2019-10-05 21:48:43,65.919,34421.0
50092,2019-10-05 21:48:57,2648.914,209.0
50227,2019-10-05 21:48:07,301.082,7922.0
50227,2019-10-05 21:48:07,1.045,7922.0
51263,2019-10-05 21:48:54,54.73,2119.0
51263,2019-10-05 21:48:54,60.055,2119.0
51359,2019-10-05 21:48:47,353.166,14773.0
51359,2019-10-05 21:48:47,120.419,14773.0
51359,2019-10-05 21:48:47,19.075,14773.0
51743,2019-10-05 21:48:11,54.76,553.0
51743,2019-10-05 21:48:11,1.289,553.0
51743,2019-10-05 21:48:11,37.437,553.0
52160,2019-10-05 21:48:32,174.905,393552.0
6125,2019-10-05 21:48:56,1009.16,40528.0
6125,2019-10-05 21:48:56,524.573,40528.0
6125,2019-10-05 21:48:56,542.382,40528.0
6413,2019-10-05 21:48:40,174.557,34549.0
6413,2019-10-05 21:48:40,9.314,34549.0
6413,2019-10-05 21:48:40,0.807,34549.0
6448,2019-10-05 21:48:13,58.224,48854.0
6448,2019-10-05 21:48:13,27.056,48854.0
6448,2019-10-05 21:48:13,178.814,48854.0
12786,2019-10-05 21:49:49,613.542,7545.0
12786,2019-10-05 21:49:49,2.646,7545.0
12786,2019-10-05 21:49:49,1115.675,7545.0
13392,2019-10-05 21:49:05,49.711,204151.0
16718,2019-10-05 21:49:34,29.516,6830.0
16718,2019-10-05 21:49:34,39.088,6830.0
17140,2019-10-05 21:49:57,73.051,12322.0
17140,2019-10-05 21:49:57,1.232,12322.0
17962,2019-10-05 21:49:48,59.774,12912.0
19847,2019-10-05 21:49:33,33.912,3269.0
19847,2019-10-05 21:49:33,20.123,3269.0
19847,2019-10-05 21:49:33,249.365,3269.0
20472,2019-10-05 21:49:32,247.623,8636.0
20472,2019-10-05 21:49:32,228.989,8636.0
20705,2019-10-05 21:49:16,43.35,12695.0
2093,2019-10-05 21:49:26,271.097,37002.0
2093,2019-10-05 21:49:26,210.91,37002.0
2093,2019-10-05 21:49:26,213.066,37002.0
21246,2019-10-05 21:49:38,105.589,199547.0
21458,2019-10-05 21:49:28,97.969,56588.0
21848,2019-10-05 21:49:06,1029.028,4773.0
21848,2019-10-05 21:49:06,889.069,4773.0
22464,2019-10-05 21:49:46,33.762,38949.0
22464,2019-10-05 21:49:46,30.95,38949.0
22859,2019-10-05 21:49:19,25.092,51057.0
22859,2019-10-05 21:49:19,48.721,51057.0
22859,2019-10-05 21:49:19,32.106,51057.0
2292,2019-10-05 21:49:55,40.487,39405.0
2292,2019-10-05 21:49:55,29.252,39405.0
2355,2019-10-05 21:49:52,193.735,47377.0
25283,2019-10-05 21:49:36,1000.133,37100.0
25283,2019-10-05 21:49:36,0.802,37100.0
25283,2019-10-05 21:49:36,618.911,37100.0
26116,2019-10-05 21:49:11,71.833,12426.0
26116,2019-10-05 21:49:11,42.336,12426.0
26116,2019-10-05 21:49:11,12.534,12426.0
27680,2019-10-05 21:49:52,291.719,15895.0
28800,2019-10-05 21:49:34,16.657,5089.0
29754,2019-10-05 21:49:38,100.29,6830.0
29754,2019-10-05 21:49:38,0.803,6830.0
29754,2019-10-05 21:49:38,0.895,6830.0
3053,2019-10-05 21:49:30,80.434,24823.0
3053,2019-10-05 21:49:30,61.736,24823.0
3208,2019-10-05 21:49:07,95.073,3320.0
32474,2019-10-05 21:49:52,16.561,42160.0
33709,2019-10-05 21:49:20,1077.987,135600.0
33709,2019-10-05 21:49:20,1312.927,135600.0
33773,2019-10-05 21:49:40,54.033,200736.0
33986,2019-10-05 21:49:26,148.417,30923.0
34658,2019-10-05 21:49:36,166.404,209.0
34658,2019-10-05 21:49:36,1.723,209.0
3579,2019-10-05 21:49:47,143.896,7922.0
3579,2019-10-05 21:49:47,142.401,7922.0
3871,2019-10-05 21:49:23,65.007,42610.0
50017,2019-10-05 21:49:38,102.117,19517.0
50017,2019-10-05 21:49:38,128.267,19517.0
50165,2019-10-05 21:49:08,406.515,18106.0
50571,2019-10-05 21:49:53,69.844,8369.0
51194,2019-10-05 21:49:59,38.883,13285.0
51233,2019-10-05 21:49:27,471.114,7922.0
51233,2019-10-05 21:49:27,16.234,7922.0
51236,2019-10-05 21:49:42,165.092,3249.0
52062,2019-10-05 21:49:35,111.223,209.0
52062,2019-10-05 21:49:35,727.761,209.0
6267,2019-10-05 21:49:59,112.088,49784.0
6267,2019-10-05 21:49:59,7.767,49784.0
6267,2019-10-05 21:49:59,23.671,49784.0
6368,2019-10-05 21:49:04,65.817,39138.0
6368,2019-10-05 21:49:04,46.269,39138.0
6368,2019-10-05 21:49:04,38.013,39138.0
6390,2019-10-05 21:49:48,15.576,20612.0
6390,2019-10-05 21:49:48,21.886,20612.0
6390,2019-10-05 21:49:48,2.31,20612.0
6536,2019-10-05 21:49:28,407.885,200675.0
6536,2019-10-05 21:49:28,74.194,200675.0
6536,2019-10-05 21:49:28,56.271,200675.0
6612,2019-10-05 21:49:13,475.589,327947.0
6612,2019-10-05 21:49:13,154.023,327947.0
6612,2019-10-05 21:49:13,147.259,327947.0
10478,2019-10-05 21:50:26,312.504,7922.0
10478,2019-10-05 21:50:26,19.889,7922.0
10478,2019-10-05 21:50:26,320.841,7922.0
10543,2019-10-05 21:50:36,359.962,7922.0
13759,2019-10-05 21:50:30,96.425,12322.0
14291,2019-10-05 21:50:02,42.085,13124.0
14291,2019-10-05 21:50:02,47.499,13124.0
14550,2019-10-05 21:50:00,798.605,46375.0
14550,2019-10-05 21:50:00,0.726,46375.0
14720,2019-10-05 21:50:57,942.8,6360.0
14720,2019-10-05 21:50:57,947.604,6360.0
16896,2019-10-05 21:50:58,139.108,209.0
16951,2019-10-05 21:50:59,158.587,5650.0
17271,2019-10-05 21:50:39,34.649,25106.0
17271,2019-10-05 21:50:39,449.437,25106.0
17271,2019-10-05 21:50:39,37.049,25106.0
18041,2019-10-05 21:50:15,70.042,20545.0
18041,2019-10-05 21:50:15,261.963,20545.0
19432,2019-10-05 21:50:08,87.436,1901.0
19432,2019-10-05 21:50:08,1.821,1901.0
21537,2019-10-05 21:50:22,77.362,3352.0
21537,2019-10-05 21:50:22,71.582,3352.0
2229,2019-10-05 21:50:42,89.621,12731.0
2229,2019-10-05 21:50:42,76.547,12731.0
22461,2019-10-05 21:50:03,17.481,51395.0
22461,2019-10-05 21:50:03,3.652,51395.0
2383,2019-10-05 21:50:37,163.835,6830.0
25206,2019-10-05 21:50:16,42.352,16591.0
26602,2019-10-05 21:50:26,3132.508,8767.0
27784,2019-10-05 21:50:05,54.45,50130.0
28416,2019-10-05 21:50:01,118.438,9031.0
28533,2019-10-05 21:50:46,132.626,812.0
28533,2019-10-05 21:50:46,1.081,812.0
28788,2019-10-05 21:50:39,92.645,12605.0
2955,2019-10-05 21:50:43,46.126,29596.0
2986,2019-10-05 21:50:09,184.429,25229.0
30035,2019-10-05 21:50:36,2627.098,28130.0
30035,2019-10-05 21:50:36,1751.458,28130.0
31079,2019-10-05 21:50:47,29.111,30722.0
32068,2019-10-05 21:50:02,53.095,197227.0
32068,2019-10-05 21:50:02,153.91,197227.0
33572,2019-10-05 21:50:53,31.747,49036.0
33572,2019-10-05 21:50:53,58.034,49036.0
34541,2019-10-05 21:50:45,130.66,12392.0
3493,2019-10-05 21:50:47,114.654,39260.0
3493,2019-10-05 21:50:47,111.069,39260.0
4440,2019-10-05 21:50:11,111.69,5467.0
4440,2019-10-05 21:50:11,93.992,5467.0
4655,2019-10-05 21:50:30,37.694,197750.0
4655,2019-10-05 21:50:30,12.402,197750.0
4655,2019-10-05 21:50:30,12.807,197750.0
50430,2019-10-05 21:50:06,520.602,394907.0
50430,2019-10-05 21:50:06,7.579,394907.0
50738,2019-10-05 21:50:51,179.316,203817.0
50738,2019-10-05 21:50:51,67.724,203817.0
50783,2019-10-05 21:50:31,38.49,15557.0
50783,2019-10-05 21:50:31,10.025,15557.0
50918,2019-10-05 21:50:26,89.063,3320.0
51037,2019-10-05 21:50:55,40.272,5603.0
51037,2019-10-05 21:50:55,31.626,5603.0
51037,2019-10-05 21:50:55,42.37,5603.0
51139,2019-10-05 21:50:51,34.859,5483.0
51139,2019-10-05 21:50:51,26.979,5483.0
51139,2019-10-05 21:50:51,20.128,5483.0
51182,2019-10-05 21:50:05,126.604,12322.0
51182,2019-10-05 21:50:05,54.96,12322.0
51182,2019-10-05 21:50:05,150.58,12322.0
51815,2019-10-05 21:50:47,91.126,57354.0
51815,2019-10-05 21:50:47,87.214,57354.0
52257,2019-10-05 21:50:51,79.514,44030.0
6315,2019-10-05 21:50:28,2548.198,61138.0
6315,2019-10-05 21:50:28,692.61,61138.0
6315,2019-10-05 21:50:28,867.913,61138.0
10599,2019-10-05 21:51:21,116.345,7922.0
10599,2019-10-05 21:51:21,106.643,7922.0
1112,2019-10-05 21:51:31,2959.523,4764.0
12531,2019-10-05 21:51:36,203.378,43554.0
12531,2019-10-05 21:51:36,210.757,43554.0
12531,2019-10-05 21:51:36,53.469,43554.0
13376,2019-10-05 21:51:20,17.743,49889.0
13376,2019-10-05 21:51:20,17.832,49889.0
13939,2019-10-05 21:51:06,27.531,51862.0
13939,2019-10-05 21:51:06,7.97,51862.0
13939,2019-10-05 21:51:06,4.449,51862.0
17979,2019-10-05 21:51:42,68.943,13037.0
17979,2019-10-05 21:51:42,2.233,13037.0
18227,2019-10-05 21:51:16,15.904,15965.0
18227,2019-10-05 21:51:16,50.891,15965.0
18227,2019-10-05 21:51:16,6.198,15965.0
19689,2019-10-05 21:51:26,86.176,200154.0
19689,2019-10-05 21:51:26,97.939,200154.0
20413,2019-10-05 21:51:05,71.279,719.0
20413,2019-10-05 21:51:05,76.306,719.0
20612,2019-10-05 21:51:35,60.286,16218.0
20612,2019-10-05 21:51:35,62.19,16218.0
20612,2019-10-05 21:51:35,0.904,16218.0
20753,2019-10-05 21:51:46,105.38,19653.0
20753,2019-10-05 21:51:46,265.724,19653.0
2163,2019-10-05 21:51:23,127.276,12322.0
2163,2019-10-05 21:51:23,184.262,12322.0
2289,2019-10-05 21:51:49,178.865,7018.0
23450,2019-10-05 21:51:24,526.106,3329.0
23450,2019-10-05 21:51:24,1.836,3329.0
26035,2019-10-05 21:51:27,294.737,29256.0
26758,2019-10-05 21:51:05,620.367,29933.0
26758,2019-10-05 21:51:05,1.385,29933.0
26758,2019-10-05 21:51:05,1.561,29933.0
27751,2019-10-05 21:51:17,17.198,6805.0
27751,2019-10-05 21:51:17,0.83,6805.0
29618,2019-10-05 21:51:24,31.228,3215.0
29926,2019-10-05 21:51:29,10.004,201886.0
29926,2019-10-05 21:51:29,9.075,201886.0
29926,2019-10-05 21:51:29,101.654,201886.0
31625,2019-10-05 21:51:23,20.069,201011.0
31625,2019-10-05 21:51:23,119.639,201011.0
32292,2019-10-05 21:51:14,24.949,206130.0
32292,2019-10-05 21:51:14,10.474,206130.0
32292,2019-10-05 21:51:14,9.416,206130.0
32356,2019-10-05 21:51:42,56.907,205891.0
32356,2019-10-05 21:51:42,1.407,205891.0
32668,2019-10-05 21:51:34,29.453,25540.0
32668,2019-10-05 21:51:34,29.288,25540.0
32826,2019-10-05 21:51:00,1130.053,35985.0
34813,2019-10-05 21:51:04,195.264,6568.0
3574,2019-10-05 21:51:45,311.843,7922.0
3574,2019-10-05 21:51:45,290.55,7922.0
3719,2019-10-05 21:51:53,655.116,200953.0
3749,2019-10-05 21:51:21,53.821,8708.0
3749,2019-10-05 21:51:21,52.128,8708.0
3813,2019-10-05 21:51:48,65.132,15886.0
50134,2019-10-05 21:51:54,619.492,38195.0
50134,2019-10-05 21:51:54,5.179,38195.0
50659,2019-10-05 21:51:34,70.641,3320.0
50659,2019-10-05 21:51:34,1.177,3320.0
50659,2019-10-05 21:51:34,19.573,3320.0
50684,2019-10-05 21:51:14,39.049,198611.0
50684,2019-10-05 21:51:14,1.218,198611.0
50916,2019-10-05 21:51:47,126.978,41164.0
50916,2019-10-05 21:51:47,10.041,41164.0
51003,2019-10-05 21:51:01,47.364,8881.0
51199,2019-10-05 21:51:58,19.688,8399.0
51199,2019-10-05 21:51:58,4.13,8399.0
51251,2019-10-05 21:51:55,57.979,13110.0
51251,2019-10-05 21:51:55,37.428,13110.0
51251,2019-10-05 21:51:55,57.372,13110.0
52163,2019-10-05 21:51:53,169.275,19016.0
52163,2019-10-05 21:51:53,1.214,19016.0
52163,2019-10-05 21:51:53,1.558,19016.0
52166,2019-10-05 21:51:36,152.269,812.0
52202,2019-10-05 21:51:39,13.87,8758.0
6028,2019-10-05 21:51:49,74.736,48294.0
6028,2019-10-05 21:51:49,51.112,48294.0
6173,2019-10-05 21:51:28,116.325,30971.0
6173,2019-10-05 21:51:28,38.308,30971.0
6173,2019-10-05 21:51:28,12.817,30971.0
6269,2019-10-05 21:51:19,176.162,57963.0
6269,2019-10-05 21:51:19,74.737,57963.0
6269,2019-10-05 21:51:19,59.757,57963.0
6415,2019-10-05 21:51:43,253.218,48276.0
6415,2019-10-05 21:51:43,196.012,48276.0
6415,2019-10-05 21:51:43,63.468,48276.0
14084,2019-10-05 21:52:19,42.996,5432.0
14616,2019-10-05 21:52:46,10.58,3265.0
16604,2019-10-05 21:52:14,125.222,3208.0
17882,2019-10-05 21:52:17,281.165,378.0
17882,2019-10-05 21:52:17,285.681,378.0
18140,2019-10-05 21:52:33,64.212,9121.0
18355,2019-10-05 21:52:50,38.997,28728.0
18355,2019-10-05 21:52:50,0.847,28728.0
18835,2019-10-05 21:52:57,47.303,13030.0
18835,2019-10-05 21:52:57,64.95,13030.0
18962,2019-10-05 21:52:41,63.06,29599.0
21256,2019-10-05 21:52:38,65.627,1241.0
21256,2019-10-05 21:52:38,42.302,1241.0
224,2019-10-05 21:52:51,51.9,8331.0
224,2019-10-05 21:52:51,54.736,8331.0
2276,2019-10-05 21:52:09,31.816,48374.0
2276,2019-10-05 21:52:09,33.562,48374.0
2282,2019-10-05 21:52:53,28.325,15401.0
2282,2019-10-05 21:52:53,29.028,15401.0
2353,2019-10-05 21:52:57,42.669,6830.0
25818,2019-10-05 21:52:44,78.332,3216.0
26518,2019-10-05 21:52:37,274.505,11351.0
26518,2019-10-05 21:52:37,0.461,11351.0
27394,2019-10-05 21:52:56,31.051,9145.0
2748,2019-10-05 21:52:01,45.443,12586.0
28737,2019-10-05 21:52:17,77.647,13045.0
28737,2019-10-05 21:52:17,0.902,13045.0
2970,2019-10-05 21:52:16,60.727,28773.0
32169,2019-10-05 21:52:18,224.095,27882.0
32169,2019-10-05 21:52:18,222.05,27882.0
3218,2019-10-05 21:52:06,10.521,15038.0
3218,2019-10-05 21:52:06,10.352,15038.0
3218,2019-10-05 21:52:06,245.874,15038.0
34181,2019-10-05 21:52:05,211.621,61438.0
3647,2019-10-05 21:52:38,23.459,1136.0
4422,2019-10-05 21:52:40,39.891,5089.0
50025,2019-10-05 21:52:37,35.793,9211.0
50025,2019-10-05 21:52:37,73.456,9211.0
50025,2019-10-05 21:52:37,24.46,9211.0
50346,2019-10-05 21:52:03,123.556,27272.0
50346,2019-10-05 21:52:03,138.522,27272.0
50807,2019-10-05 21:52:30,5.762,61157.0
