ASN,Users (est.),CC
51484,6875,PL
267183,6874,BR
267193,6874,BR
269322,6874,BR
28591,6874,BR
209400,6873,DE
45399,6872,KR
28065,6870,AR
133495,6869,PK
51935,6866,FI
133678,6866,IN
327943,6865,ZA
395685,6863,US
265866,6863,AR
3169,6860,PL
29512,6860,PL
42830,6860,PL
212663,6860,PL
54133,6859,CA
136364,6858,IN
207928,6858,IQ
265034,6857,BR
205922,6857,RU
262656,6857,BR
49863,6857,RU
270378,6857,BR
28539,6854,MX
59671,6852,UA
398242,6851,US
136168,6848,MM
204348,6847,TR
266676,6844,EC
140624,6844,BD
50450,6844,PL
134711,6844,AU
265824,6842,AR
269952,6842,AR
138997,6841,HK
267108,6840,BR
53214,6840,BR
202421,6840,ES
263305,6840,BR
266462,6840,BR
28189,6840,BR
267096,6840,BR
270570,6840,BR
267631,6840,BR
264146,6840,BR
270664,6840,BR
271042,6840,BR
198371,6839,RS
327814,6837,GH
45055,6835,RU
21353,6835,RU
48129,6835,RU
139728,6834,BD
141701,6833,BD
17734,6831,AU
3813,6831,KR
17711,6830,TW
41952,6829,PL
8819,6829,PL
202269,6827,DE
140390,6826,ID
138261,6825,IN
136956,6825,IN
28207,6823,BR
264578,6823,BR
270668,6823,BR
264368,6823,BR
264489,6823,BR
267028,6823,BR
268576,6823,BR
134596,6822,PK
3999,6822,US
39351,6821,SE
266721,6821,AR
263777,6821,AR
138623,6820,BD
198090,6820,IT
29283,6818,FR
36143,6816,US
43404,6814,RU
57055,6814,PL
48364,6814,CZ
328106,6813,ZA
45705,6808,ID
264283,6806,BR
266549,6806,BR
207594,6806,IT
267073,6806,BR
264092,6806,BR
270904,6806,BR
268244,6806,BR
270756,6806,BR
137252,6805,BD
2635,6805,US
37125,6804,NG
45687,6801,JP
35575,6801,GB
43797,6792,RU
270113,6792,MX
264921,6788,BR
4152,6788,US
267045,6788,BR
263949,6788,BR
265229,6788,BR
263394,6788,BR
202211,6786,ES
27708,6786,SV
206956,6784,PL
50239,6784,PL
265713,6779,AR
138239,6776,IN
137018,6774,BD
58736,6773,BD
59463,6772,BG
266503,6771,BR
264585,6771,BR
43264,6770,RU
52280,6769,CL
39020,6768,ES
135409,6767,PG
54373,6765,US
137443,6763,TW
42590,6761,UA
141492,6759,IN
264582,6754,BR
267411,6754,BR
266936,6754,BR
267669,6754,BR
269556,6754,BR
133528,6753,BD
3794,6753,US
24877,6752,LT
197075,6751,IT
267772,6751,AR
56535,6748,RU
23242,6748,RU
31679,6747,SK
40676,6742,SG
131970,6739,JP
37604,6739,BW
264348,6737,BR
263450,6737,BR
264263,6737,BR
266134,6737,BR
131284,6737,IT
271247,6737,BR
137854,6736,NP
135201,6735,IN
203936,6732,ES
50186,6731,BG
42560,6730,SI
51943,6730,UA
137316,6729,ID
327791,6727,ZA
43826,6726,RU
198669,6726,RU
63134,6723,CA
13193,6722,FR
269571,6719,BR
265166,6719,BR
265956,6719,BR
262801,6719,BR
266973,6719,BR
270628,6719,BR
61698,6719,BR
270882,6719,BR
19256,6719,US
137478,6718,BD
197540,6714,DE
28680,6711,SE
3300,6710,ZA
203778,6708,PL
56628,6708,PL
30211,6707,US
34820,6704,SK
34150,6704,RU
57123,6704,RU
41341,6704,RU
132489,6703,BD
262842,6702,BR
265097,6702,BR
265281,6702,BR
269719,6702,BR
270979,6702,BR
137088,6702,IN
269409,6702,BR
263036,6702,BR
262327,6702,BR
204429,6700,LB
199181,6696,IT
58427,6695,AF
33941,6693,GB
31304,6693,PL
31420,6691,BG
45344,6690,MY
138195,6688,KR
40867,6686,CA
40676,6686,TW
141570,6686,IN
52769,6685,BR
269632,6685,BR
270539,6685,BR
267560,6685,BR
28773,6685,UA
265270,6685,BR
267006,6685,BR
268117,6685,BR
263397,6685,BR
266337,6685,BR
54075,6684,US
56677,6683,RU
31362,6682,RO
29177,6682,IT
137580,6681,NP
263833,6680,AR
203206,6678,CY
203821,6678,PL
47806,6678,ES
135821,6678,IN
42489,6677,UA
139813,6677,BD
209348,6675,IQ
141427,6674,BD
31472,6673,GB
12044,6673,US
269312,6668,BR
269061,6668,BR
266427,6668,BR
271204,6668,BR
270762,6668,BR
263384,6668,BR
42667,6663,PL
141139,6663,ID
27221,6661,US
27734,6661,SX
15221,6661,US
203561,6661,RU
7693,6659,TH
269996,6659,AR
22351,6658,ZA
56522,6655,UA
136279,6653,IN
267419,6650,BR
269184,6650,BR
265199,6650,BR
267671,6650,BR
265388,6650,BR
263891,6650,BR
266330,6650,BR
266123,6650,BR
263156,6650,BR
57889,6648,PL
265547,6648,MX
30925,6647,NL
49168,6647,UA
31399,6646,DE
137650,6645,IN
21779,6644,US
4913,6644,US
135484,6644,ID
199312,6642,ES
43370,6642,KZ
37491,6641,ZA
133898,6639,AU
48226,6639,RU
18422,6638,TW
262351,6633,BR
198537,6633,PL
263296,6633,BR
262905,6633,BR
26860,6632,US
24881,6632,UA
270099,6631,AR
8681,6630,GG
133073,6630,HK
263185,6627,PE
13765,6626,US
14,6626,US
207251,6624,AZ
199853,6624,ES
206930,6624,ES
328251,6623,ZA
702,6623,DE
209061,6623,HU
44579,6617,RU
269397,6616,BR
262889,6616,BR
267506,6616,BR
267467,6616,BR
268532,6616,BR
270506,6616,BR
52638,6616,BR
264456,6616,BR
52688,6616,BR
270719,6616,BR
271346,6616,BR
32,6615,US
201773,6615,GB
59989,6614,BG
55898,6613,JP
45015,6613,IT
37100,6612,KE
33067,6609,US
25281,6609,LB
15129,6609,US
56571,6606,ES
41343,6606,ES
209854,6605,KR
210329,6605,GB
138574,6604,BD
394147,6603,US
265842,6603,AR
394285,6603,US
198380,6600,IT
263549,6599,BR
270388,6599,BR
262651,6599,BR
59253,6598,US
28760,6596,AT
139643,6596,BD
41311,6595,RU
32653,6589,ZA
24577,6588,PL
58972,6588,IN
197058,6586,UA
56698,6584,KZ
202296,6582,SE
269505,6582,BR
268754,6582,BR
267034,6582,BR
5511,6579,FR
4224,6578,DE
49531,6573,RU
134319,6571,IN
138185,6569,NP
37647,6568,GH
266777,6568,AR
43905,6567,NO
206347,6566,GB
266171,6564,BR
268053,6564,BR
38229,6564,LK
262621,6564,BR
61601,6564,BR
268669,6564,BR
267160,6564,BR
263914,6564,BR
15003,6563,US
138264,6563,IN
140139,6563,IN
139762,6562,BD
24971,6558,CZ
141149,6557,BD
4058,6556,HK
20686,6555,DE
141642,6554,ID
34267,6552,RU
34995,6552,RU
268214,6547,BR
61949,6547,BR
134850,6547,IN
8248,6547,GR
270909,6547,BR
48133,6544,SK
197572,6542,PL
198050,6542,PL
137169,6539,IN
9268,6536,AU
49040,6533,BG
52372,6533,AR
135753,6531,IN
133994,6531,IN
58314,6530,RU
268665,6530,BR
39406,6530,RU
268572,6530,BR
263242,6530,BO
269547,6530,BR
267202,6530,BR
52583,6530,BR
61885,6530,BR
57288,6529,CZ
206048,6527,PL
39543,6526,RO
14363,6523,US
138546,6521,NP
200612,6515,QA
137135,6514,IN
15892,6514,MT
269267,6513,BR
266504,6513,BR
61696,6513,BR
262452,6513,BR
207593,6512,PL
43110,6511,UA
41773,6511,UA
48758,6508,RU
28717,6506,DK
56607,6503,UA
263730,6502,DO
27979,6502,CL
24991,6499,HU
9431,6498,NZ
8323,6497,PL
49787,6497,PL
29485,6496,HR
212825,6495,UA
33763,6495,MZ
269056,6495,BR
28310,6495,BR
264166,6495,BR
264931,6495,BR
11042,6488,US
58044,6486,SK
59833,6486,RU
25830,6483,US
41323,6480,UA
22706,6478,BR
267101,6478,BR
267054,6478,BR
270290,6478,BR
262855,6478,BR
262663,6478,BR
62915,6477,US
30678,6477,US
207028,6476,IT
9684,6475,KR
136721,6473,IN
137996,6472,HK
209486,6471,SK
12426,6471,SK
26854,6471,US
37197,6470,SD
139962,6469,ID
397050,6465,US
136717,6465,IN
42031,6464,RU
44041,6464,RU
212698,6464,RU
56761,6464,RU
136075,6463,ID
265427,6461,BR
270270,6461,BR
52960,6461,BR
270458,6461,BR
52662,6461,BR
269546,6461,BR
61699,6461,BR
270284,6461,BR
49981,6458,MD
41616,6458,CZ
57131,6454,SE
17479,6453,TH
197503,6452,PL
199413,6452,PL
47959,6450,BA
16190,6449,AM
270253,6444,BR
264874,6444,BR
269524,6444,BR
270315,6444,BR
53224,6444,BR
270934,6444,BR
267292,6444,BR
269383,6444,BR
206809,6442,RU
11847,6442,US
204791,6442,UA
38984,6442,RU
207416,6442,UA
57356,6439,GB
138362,6439,BD
137570,6437,BD
137834,6434,BD
270569,6426,BR
263091,6426,BR
266399,6426,BR
269393,6426,BR
264873,6426,BR
268387,6426,BR
131929,6425,JP
32624,6425,US
46300,6422,CA
43253,6421,PL
41313,6421,BG
199020,6420,RU
50553,6420,RU
31357,6420,RU
206798,6419,GB
197029,6415,CZ
26034,6413,US
52551,6409,BR
52890,6409,BR
52665,6409,BR
53182,6409,BR
264286,6409,BR
41622,6406,CH
204473,6406,IQ
37230,6403,NG
36016,6402,US
201931,6401,CZ
56624,6401,CZ
60168,6400,BG
61152,6399,RU
48949,6399,RU
37140,6396,GH
23138,6396,US
18298,6393,KR
137505,6393,BD
44444,6393,TR
264133,6392,BR
266523,6392,BR
53144,6392,BR
269376,6392,BR
56324,6391,PL
206487,6390,ES
4913,6390,GB
37688,6388,NG
27934,6386,AR
212645,6385,MK
141321,6383,IN
138891,6378,ID
43521,6377,RU
265152,6375,BR
262856,6375,BR
270507,6375,BR
268910,6375,BR
269622,6375,BR
268802,6375,BR
265467,6375,BR
270269,6375,BR
270657,6375,BR
196829,6374,UA
265876,6372,AR
264851,6372,EC
1967,6369,TR
45379,6366,KR
25548,6365,KZ
24289,6363,JP
266603,6358,BR
270768,6358,BR
262719,6358,BR
61823,6358,BR
266381,6358,BR
268039,6358,BR
4282,6356,US
206519,6356,LB
11353,6356,US
394497,6356,US
35125,6355,RU
208167,6355,RU
43761,6355,RU
48089,6355,RU
16509,6352,IT
267838,6348,DO
203149,6344,UA
209863,6344,UA
46595,6344,US
263924,6340,BR
265984,6340,BR
50929,6340,BY
268770,6340,BR
267555,6340,BR
271330,6340,BR
269108,6340,BR
60931,6333,RU
57592,6331,PL
20609,6330,CZ
28037,6330,AR
209714,6326,TR
52670,6323,BR
262825,6323,BR
269044,6323,BR
269286,6323,BR
266191,6323,BR
270427,6323,BR
267369,6323,BR
270636,6323,BR
20474,6321,US
45312,6318,ID
132988,6318,IN
42832,6316,PL
265868,6316,AR
199201,6316,PL
199980,6316,PL
15497,6313,UA
199469,6312,GE
38896,6312,ID
206756,6311,RU
14559,6310,US
268635,6306,BR
264213,6306,BR
267022,6306,BR
28599,6306,BR
267290,6306,BR
28181,6306,BR
264234,6306,BR
271002,6306,BR
270740,6306,BR
133237,6302,IN
41314,6300,PL
202491,6300,ES
270009,6299,EC
20009,6298,US
31169,6298,NO
53646,6298,US
43791,6296,LB
328218,6296,ZA
25389,6294,UZ
136704,6294,IN
269699,6289,BR
265007,6289,BR
266197,6289,BR
50802,6289,RU
265074,6289,BR
52079,6285,PL
1887,6285,PL
28698,6284,ZM
23162,6281,US
47304,6281,DK
20436,6281,US
57184,6280,BY
52430,6280,AR
266790,6279,EC
50772,6276,UA
137236,6276,KH
54934,6275,US
27971,6273,AR
141691,6272,NP
268024,6271,BR
268138,6271,BR
262866,6271,BR
268239,6271,BR
268075,6271,BR
265487,6271,BR
269271,6271,BR
271057,6271,BR
61730,6271,BR
52702,6271,BR
267287,6271,BR
61242,6270,PL
138205,6270,BD
14143,6270,US
39701,6268,RU
43972,6268,UA
49565,6264,ES
201153,6264,ES
29484,6260,DE
10753,6258,US
196927,6255,PL
266205,6254,BR
269316,6254,BR
265907,6254,BR
267604,6254,BR
52579,6254,BR
264032,6254,BR
267192,6254,BR
61917,6254,BR
20709,6253,UA
42227,6251,IE
50761,6246,RU
58345,6246,ES
134271,6245,IN
12556,6241,UG
9208,6239,BE
268715,6237,BR
269700,6237,BR
52635,6237,BR
267341,6237,BR
266009,6237,BR
271254,6237,BR
265395,6237,BR
263291,6237,BR
269255,6237,BR
270640,6237,BR
268790,6237,BR
141243,6236,IN
21902,6235,US
59768,6230,UA
203489,6228,IT
59869,6228,HU
52285,6227,VE
42852,6226,LB
204376,6225,PL
196776,6225,PL
43073,6225,PL
266854,6224,AR
60042,6224,RU
47028,6223,US
42441,6223,UA
268575,6220,BR
271183,6220,BR
263314,6220,BR
52641,6220,BR
270261,6220,BR
264389,6220,BR
200701,6215,SE
12843,6215,DE
197155,6214,GB
5087,6212,LK
23265,6212,US
51155,6210,PL
136671,6204,IN
266487,6202,BR
60747,6202,RU
5467,6202,RU
9123,6202,RU
268711,6202,BR
269494,6202,BR
197393,6201,CZ
12773,6200,UA
197640,6196,SE
270084,6193,EC
15169,6192,DE
57154,6192,DE
58056,6190,SI
197324,6189,RS
57294,6187,CZ
64052,6186,BD
60405,6185,MD
267510,6185,BR
269180,6185,BR
263143,6185,BR
266083,6185,BR
263058,6185,BR
269281,6185,BR
268601,6185,BR
268042,6185,BR
28139,6185,BR
262489,6185,BR
208876,6185,UA
2,6184,BD
135310,6183,BD
45879,6181,WF
34709,6180,RU
51507,6180,RU
56426,6180,RU
266679,6179,EC
133697,6179,IN
12684,6177,US
43301,6177,UA
328327,6175,ZA
202658,6174,ES
46063,6173,ID
34080,6173,CZ
21632,6172,US
265178,6168,BR
268148,6168,BR
262891,6168,BR
267444,6168,BR
267280,6168,BR
264954,6168,BR
268455,6168,BR
61870,6168,BR
268397,6168,BR
263389,6168,BR
42374,6164,PL
139971,6161,ID
39799,6158,RU
206066,6158,RU
56542,6158,RU
328562,6158,ZA
201105,6156,ES
132423,6155,IN
6640,6154,US
269634,6151,BR
264300,6151,BR
265320,6151,BR
265482,6151,BR
31317,6147,DE
56428,6147,UA
62023,6147,DE
264822,6147,AR
6882,6146,IT
138549,6144,BD
207886,6144,CZ
38156,6143,ID
42090,6141,IE
33438,6139,CA
13118,6137,RU
197349,6137,RU
328118,6137,UG
34524,6136,BG
50300,6135,GB
266510,6134,BR
265249,6134,BR
264366,6134,BR
267181,6134,BR
61863,6134,BR
268351,6134,BR
262401,6134,BR
268810,6134,BR
268762,6134,BR
52519,6134,BR
264472,6134,BR
42057,6132,UA
138298,6130,IN
267885,6126,PY
327822,6123,ZA
134262,6122,IN
3605,6121,MP
25636,6120,CA
55039,6120,US
198040,6119,PL
269034,6116,BR
267965,6116,BR
263845,6116,BR
51738,6116,UA
268868,6116,BR
263900,6116,BR
52653,6116,BR
264147,6116,BR
265473,6116,BR
51086,6115,RU
12739,6115,RU
33125,6114,US
36515,6114,US
18615,6114,US
133260,6114,IN
134334,6114,IN
199524,6112,JP
139702,6110,BD
212558,6109,UA
24020,6109,MY
39056,6109,UA
41940,6109,UA
42621,6108,FI
15399,6106,ZA
34254,6104,PL
203364,6104,PL
46957,6103,US
16623,6102,CA
44444,6101,CI
39027,6101,UA
265067,6099,BR
52821,6099,BR
268103,6099,BR
271527,6099,BR
270538,6099,BR
268687,6099,BR
268837,6099,BR
267443,6099,BR
266934,6099,BR
267422,6099,BR
133283,6097,IN
48687,6093,RU
33902,6093,RU
40866,6091,US
37673,6089,ZA
201725,6089,PL
59913,6086,SE
62798,6085,US
135155,6085,BD
207264,6085,IQ
41558,6084,ES
35676,6084,FR
43763,6084,FR
32473,6084,CA
267113,6082,BR
266177,6082,BR
28135,6082,BR
266479,6082,BR
263117,6082,BR
135217,6081,IN
199173,6081,BG
136907,6078,HK
22333,6074,US
197879,6073,CZ
204383,6073,CZ
132972,6073,IN
269973,6072,HN
60470,6071,RU
201135,6071,RU
266766,6071,VE
269912,6070,AR
198885,6066,ES
266220,6065,BR
264974,6065,BR
262474,6065,BR
264602,6065,BR
271001,6065,BR
266917,6065,BR
3279,6063,UA
13768,6062,US
141443,6061,BD
49102,6059,PL
8865,6059,PL
135859,6057,IN
137144,6057,IN
43277,6056,RS
55214,6051,US
16281,6050,NL
16276,6050,NL
202423,6049,RU
58024,6049,RU
133272,6048,IN
197255,6048,UA
263407,6047,BR
270753,6047,BR
268439,6047,BR
269522,6047,BR
268068,6047,BR
269004,6047,BR
268156,6047,BR
270650,6047,BR
267342,6047,BR
44065,6044,CZ
200404,6044,TR
198158,6044,PL
37146,6043,ZM
49711,6042,BY
62327,6041,UA
35891,6039,US
328719,6037,ZA
206182,6036,IT
137045,6035,BD
26421,6033,US
208067,6033,UA
263285,6030,BR
268523,6030,BR
263298,6030,BR
263555,6030,BR
205715,6030,ES
267281,6030,BR
263286,6030,BR
2882,6028,US
60028,6027,RU
56592,6027,RU
209001,6027,HU
52008,6027,RU
36917,6027,AO
141155,6025,BD
6453,6022,US
60829,6021,SK
396982,6020,FR
11042,6020,CA
44407,6020,FR
197886,6019,HU
61986,6018,UA
34259,6018,UA
26760,6016,US
395658,6016,US
134860,6016,IN
141219,6016,BD
266198,6013,BR
267293,6013,BR
61677,6013,BR
265247,6013,BR
267542,6013,BR
52894,6013,BR
50016,6013,PL
271142,6013,BR
264364,6013,BR
204821,6012,ES
31404,6011,DE
210314,6008,GB
266741,6007,AR
49063,6006,RU
22363,6006,CH
46353,6005,US
136865,6003,ID
51088,6003,NL
58118,6002,MD
3766,6002,CA
266891,6001,CL
132464,5999,PH
34841,5997,BG
266419,5996,BR
267135,5996,BR
269598,5996,BR
265356,5996,BR
269336,5996,BR
268899,5996,BR
262708,5996,BR
2716,5996,BR
52936,5996,BR
268350,5996,BR
267987,5996,BR
269626,5996,BR
266004,5996,BR
58054,5995,UA
267722,5993,VE
56933,5992,SK
60447,5989,BG
60855,5988,FR
8937,5988,DE
264810,5986,AR
38017,5985,BD
13056,5984,RU
197120,5984,RU
198604,5983,PL
140120,5983,IN
39816,5983,PL
328813,5981,UG
9387,5979,PK
267283,5978,BR
266556,5978,BR
212238,5978,BR
270281,5978,BR
266204,5978,BR
263334,5978,BR
266950,5978,BR
271011,5978,BR
136239,5977,PG
265577,5975,MX
267830,5972,AR
21555,5970,US
57613,5968,PL
46408,5967,BB
10947,5964,US
60715,5963,SK
205428,5963,SK
61767,5961,BR
263108,5961,BR
266285,5961,BR
61655,5961,BR
270441,5961,BR
28587,5961,BR
265947,5961,BR
263627,5961,BR
270377,5961,BR
263350,5961,BR
264378,5961,BR
264911,5961,BR
268739,5961,BR
52840,5961,BR
269491,5961,BR
141418,5961,BD
269179,5961,BR
34120,5959,LT
139514,5958,IN
328096,5955,UG
206052,5953,PL
48602,5945,CZ
267176,5944,BR
265146,5944,BR
267274,5944,BR
268627,5944,BR
267597,5944,BR
263603,5944,BR
61744,5944,BR
52351,5944,AR
267142,5944,BR
40311,5944,BR
266250,5944,BR
265174,5944,BR
267389,5944,BR
204289,5942,UA
62166,5940,IT
56463,5940,RU
397168,5938,CA
40405,5936,US
199560,5935,UA
138043,5935,BD
34251,5935,UA
205399,5934,TR
24953,5933,AT
212238,5933,AT
134980,5933,AU
137278,5931,BD
131477,5930,US
132290,5930,BD
328212,5930,GH
61272,5930,US
202282,5930,GB
202895,5930,CZ
327990,5929,SL
18028,5928,KR
263274,5927,BR
268945,5927,BR
265483,5927,BR
266061,5927,BR
265412,5927,BR
269338,5927,BR
33817,5927,UA
265775,5926,EC
17956,5924,JP
61470,5923,AR
42675,5920,SE
211921,5919,UA
16066,5919,UA
11183,5913,US
52786,5910,BR
266393,5910,BR
264413,5910,BR
12496,5910,GB
267479,5910,BR
266952,5910,BR
33838,5908,PL
139424,5907,ID
271840,5907,EC
44313,5904,BG
35223,5904,LI
207242,5902,CZ
19399,5902,SE
206438,5902,CZ
44277,5902,RO
29286,5900,GB
132462,5898,SB
138541,5896,BD
37540,5894,NG
206238,5893,NL
265237,5892,BR
266519,5892,BR
59460,5892,PL
270955,5892,BR
268670,5892,BR
41256,5892,PL
265123,5892,BR
268732,5892,BR
266107,5892,BR
19465,5892,CA
267797,5891,NI
20952,5891,GB
204716,5891,SK
42469,5889,UA
203018,5888,CZ
29050,5885,IT
11167,5884,US
20303,5884,US
44171,5881,UA
140324,5880,NP
139863,5878,BD
48626,5877,PL
139562,5877,IN
11139,5876,BB
262661,5875,BR
262408,5875,BR
268922,5875,BR
263163,5875,BR
269245,5875,BR
264086,5875,BR
263310,5875,BR
262879,5875,BR
266923,5875,BR
262388,5875,BR
61738,5875,BR
57489,5874,RU
21438,5874,RU
49880,5874,RU
138473,5873,BD
262199,5872,CO
205277,5869,AM
61408,5868,ES
269905,5866,PY
7743,5866,US
62738,5866,US
20042,5861,US
62044,5861,US
131907,5861,JP
37917,5861,JP
267717,5860,CL
270385,5858,BR
263640,5858,BR
269519,5858,BR
267167,5858,BR
137567,5858,MM
270330,5858,BR
264311,5858,BR
52542,5858,BR
42186,5858,RS
52561,5858,BR
137276,5855,AF
267920,5855,PY
265695,5854,DO
141473,5854,BD
41616,5853,RU
209788,5853,RU
49439,5853,RU
134885,5852,IN
206975,5851,UA
203020,5850,ES
138523,5850,BD
20093,5849,US
3208,5848,DZ
57630,5847,SE
52439,5844,CL
397142,5843,US
203848,5843,IT
15267,5843,US
270037,5842,PE
266113,5841,BR
266185,5841,BR
265098,5841,BR
267059,5841,BR
38402,5839,KR
54501,5838,US
271909,5837,VE
51342,5836,AM
57547,5833,SK
35381,5831,RU
39125,5831,RU
58065,5830,ZA
5377,5830,NO
41307,5829,DE
225,5826,US
43232,5826,BY
3,5826,US
141227,5824,BD
45637,5824,NZ
61637,5823,BR
263553,5823,BR
268493,5823,BR
270875,5823,BR
270656,5823,BR
201000,5822,IE
51511,5821,UA
16367,5818,SK
51944,5817,PL
32899,5815,US
135773,5811,IN
267721,5810,AR
39668,5809,RO
22765,5809,US
61109,5807,AT
271478,5806,BR
267088,5806,BR
61929,5806,BR
271218,5806,BR
29128,5806,UA
270442,5806,BR
61997,5806,UA
269538,5806,BR
265295,5806,BR
263521,5806,BR
52931,5806,BR
270344,5806,BR
39246,5806,BG
269467,5806,BR
270375,5806,BR
263617,5806,BR
269670,5806,BR
268623,5806,BR
262189,5803,AR
8286,5802,PL
37263,5802,GH
132857,5801,NZ
55664,5798,ID
4723,5798,JP
395461,5797,US
14368,5797,US
269814,5796,AR
29672,5792,SE
47485,5791,LV
207464,5790,NO
49740,5790,BG
52796,5789,BR
268971,5789,BR
270248,5789,BR
61687,5789,BR
262957,5789,BR
266143,5789,BR
266034,5789,BR
61674,5789,BR
268047,5789,BR
266175,5789,BR
265271,5789,BR
199298,5788,CZ
62011,5788,CZ
15848,5787,RU
60496,5787,RU
57661,5787,RU
265706,5786,HN
269747,5782,AR
16564,5780,US
28094,5779,BZ
4670,5777,KR
38614,5774,BD
21564,5774,CA
269455,5772,BR
28137,5772,BR
264205,5772,BR
269576,5772,BR
264414,5772,BR
267995,5772,BR
269301,5772,BR
203140,5772,PL
61705,5772,BR
266328,5772,BR
269288,5772,BR
328236,5771,SL
138259,5770,IN
62643,5769,US
41710,5768,UA
41111,5765,RU
207589,5764,FR
328747,5761,ZA
19919,5757,US
268243,5754,BR
28026,5754,AR
270804,5754,BR
43056,5754,LB
265148,5754,BR
141331,5754,IN
270923,5754,BR
197144,5753,UA
50604,5753,RO
138651,5753,BD
207081,5750,AM
199062,5750,AM
6536,5746,US
140144,5746,IN
32709,5746,US
12662,5745,UA
56595,5744,GB
47530,5743,RU
60569,5743,RU
47486,5743,RU
21502,5743,GP
132530,5743,BD
199390,5741,PL
22598,5740,US
46719,5740,US
204918,5738,TR
267265,5737,BR
269298,5737,BR
267380,5737,BR
15169,5733,AR
136732,5732,BD
41015,5732,HU
135851,5730,IN
42155,5728,CH
213207,5726,PS
328049,5726,ZA
8256,5726,PL
201637,5726,PL
50360,5725,BG
29046,5722,KZ
35731,5722,UA
135496,5722,MY
141311,5721,IN
263848,5720,BR
267079,5720,BR
264525,5720,BR
271253,5720,BR
270670,5720,BR
268746,5720,BR
262824,5720,BR
270601,5720,BR
132104,5719,AF
50469,5716,DE
201713,5714,TR
137197,5714,BD
138299,5713,IN
140031,5713,ID
39024,5711,BG
42586,5711,IR
394883,5711,US
328315,5709,ZA
58955,5708,TH
29035,5707,UA
27745,5707,BQ
52350,5705,AR
36012,5705,US
269781,5705,AR
134041,5705,IN
266274,5703,BR
267516,5703,BR
270243,5703,BR
264577,5703,BR
270639,5703,BR
269490,5703,BR
56239,5701,ID
138134,5701,ID
21898,5700,US
213369,5700,RU
15123,5700,US
47618,5700,RU
44027,5700,RU
3335,5700,RU
44587,5700,RU
39351,5698,CH
140216,5698,BD
137677,5697,IN
41006,5696,PL
199250,5696,PL
53766,5694,US
60411,5693,KZ
31069,5692,UA
132166,5689,IN
25996,5688,US
33943,5688,CZ
33883,5688,CZ
270597,5686,BR
268108,5686,BR
263391,5686,BR
49540,5684,FR
21256,5684,UA
31857,5682,US
138567,5679,BD
42205,5678,HU
393796,5676,US
27611,5676,US
17707,5673,JP
269828,5672,CL
328427,5672,ZM
18538,5671,US
135468,5671,ID
30676,5671,US
56909,5670,ES
34065,5669,UA
263401,5668,BR
265081,5668,BR
263858,5668,BR
51430,5668,RS
270481,5668,BR
268761,5668,BR
264992,5668,BR
197809,5666,PL
201427,5666,PL
174,5665,GY
136028,5658,PH
270107,5658,DO
328785,5657,ZA
48082,5654,UA
52423,5654,CR
202583,5652,ES
265586,5652,MX
270580,5651,BR
39013,5651,BG
266235,5651,BR
264320,5651,BR
61732,5651,BR
270767,5651,BR
271306,5651,BR
264346,5651,BR
265343,5651,BR
262772,5651,BR
52984,5651,BR
265857,5649,AR
137443,5648,US
395139,5648,US
41305,5646,UA
61101,5646,UA
29376,5646,UA
269859,5642,VE
21980,5642,VE
141334,5640,IN
132054,5640,PH
33438,5637,AU
29914,5636,US
196657,5634,RU
268815,5634,BR
15886,5634,RU
38566,5632,TH
132987,5631,IN
32508,5630,US
267741,5628,AR
267785,5628,AR
209781,5625,DE
138149,5622,BD
54841,5619,CA
267072,5617,BR
266953,5617,BR
266385,5617,BR
271128,5617,BR
61723,5617,BR
134863,5615,IN
136297,5615,IN
30526,5614,PR
50227,5612,RU
25231,5612,RU
37922,5610,JP
1133,5610,NL
36534,5610,CA
37153,5606,ZA
396037,5602,US
262684,5599,BR
42160,5599,BE
266165,5599,BR
266202,5599,BR
270518,5599,BR
263846,5599,BR
201704,5598,ES
64024,5598,ID
203161,5598,ES
12903,5597,TR
21724,5591,CA
48738,5591,RU
394778,5590,US
47095,5590,US
203476,5589,FR
40065,5588,ZA
61116,5586,UA
271813,5583,VE
267958,5582,BR
265397,5582,BR
268491,5582,BR
265142,5582,BR
267329,5582,BR
266019,5582,BR
270997,5582,BR
266944,5582,BR
264553,5582,BR
28602,5582,BR
18264,5579,JP
23908,5579,KR
25211,5578,BG
132669,5574,ID
33182,5574,IN
49449,5573,FR
23980,5572,KR
56600,5571,UA
197221,5571,UA
44487,5571,UA
58055,5571,UA
327809,5569,SN
57583,5569,RU
328138,5568,BJ
27235,5567,US
54646,5567,US
139541,5566,IN
269568,5565,BR
265889,5565,BR
271145,5565,BR
262937,5565,BR
264861,5565,BR
268892,5565,BR
63932,5565,BD
264244,5565,BR
28164,5565,BR
267344,5565,BR
61384,5563,UA
26809,5561,US
35107,5561,BA
47275,5560,PL
203261,5560,PL
204886,5560,CZ
137939,5559,BD
59675,5557,DE
3299,5557,FR
21737,5556,US
43789,5556,UA
210068,5556,UA
